fetched_at,rank,username,total_points
2026-04-22T00:44:36Z,2,Yume_Sakurax3,41298526
2026-04-22T00:44:36Z,3,johnr622,37689044
2026-04-22T00:44:36Z,4,Sprintbooter,36051993
2026-04-22T00:44:36Z,5,testbeeswS,33510446
2026-04-22T00:44:36Z,6,Mr_Suter,32383956
2026-04-22T00:44:36Z,7,jupiter0477,31915783
2026-04-22T00:44:36Z,8,dragonballx1412,29498528
2026-04-22T00:44:36Z,9,WhereIsPerry0,28186684
2026-04-22T00:44:36Z,10,TealPlatypus747,28130152
2026-04-22T00:44:36Z,11,ArcticGalaxy14,28027755
2026-04-22T00:44:36Z,12,PossiblyLlama,27478656
2026-04-22T00:44:36Z,13,DiscoGuy86,26809376
2026-04-22T00:44:36Z,14,Doobydoobydoo_bah,26271323
2026-04-22T00:44:36Z,15,Ilikecheesepuffs26,26032607
2026-04-22T00:44:36Z,16,Odierulz01,25399860
2026-04-22T00:44:36Z,17,WhereIsPerry20,24825274
2026-04-22T00:44:36Z,18,PartyCorgi_70,24735394
2026-04-22T00:44:36Z,19,Panthers_1996,24478548
2026-04-22T00:44:36Z,20,TealPlatypus777,24465959
2026-04-22T00:44:36Z,21,AgentP_10928,24193554
2026-04-22T00:44:36Z,22,Agentp_3928,24183564
2026-04-22T00:44:36Z,23,AgentP_1928,23989227
2026-04-22T00:44:36Z,24,ArcticGalaxy199,23919282
2026-04-22T00:44:36Z,25,ArcticGalaxy219,23754920
2026-04-22T00:44:36Z,26,ArcticGalaxy179,23750423
2026-04-22T00:44:36Z,27,ArcticGalaxy189,23708542
2026-04-22T00:44:36Z,28,ArcticGalaxy149,23407507
2026-04-22T00:44:36Z,29,MrChicken66666,23071761
2026-04-22T00:44:36Z,30,AgentP_2928,22264949
2026-04-22T00:44:36Z,31,ArcticGalaxy209,20134867
2026-04-22T00:44:36Z,32,AgentP_8928,19292506
2026-04-22T00:44:36Z,33,AgentP_4928,19288178
2026-04-22T00:44:36Z,34,TealPlatypus787,19177692
2026-04-22T00:44:36Z,35,TealPlatypus757,18713036
2026-04-22T00:44:36Z,36,TealPlatypus767,18575000
2026-04-22T00:44:36Z,37,Josep_xD2,18356751
2026-04-22T00:44:36Z,38,ArcticGalaxy159,17744967
2026-04-22T00:44:36Z,39,FORTINITEEEORLABUBAG,17735230
2026-04-22T00:44:36Z,40,xDonkyKxng,17087551
2026-04-22T00:44:36Z,41,EyeRockett,12084669
2026-04-22T00:44:36Z,42,Pay2Lose0,10780715
2026-04-22T00:44:36Z,43,Pay2Lose02,10292170
2026-04-22T00:44:36Z,44,Elsa1000_11,10123341
2026-04-22T00:44:36Z,45,EndOfAnEra007,9543497
2026-04-22T00:44:36Z,46,Malmortius,8909715
2026-04-22T00:44:36Z,47,gbotgamer11,8175215
2026-04-22T00:44:36Z,48,Bader2007hero,7830852
2026-04-22T00:44:36Z,49,mybanana367,6814088
2026-04-22T00:44:36Z,50,Panthers_1995,5516800
2026-04-22T00:44:36Z,51,viancia51911,5428684
2026-04-22T00:44:36Z,52,mybanana366,5072058
2026-04-22T00:44:36Z,53,WhereIsPerry10,4655850
2026-04-22T00:44:36Z,54,Drator477,3003020
2026-04-22T00:44:36Z,55,mybananafarm2,2148138
2026-04-22T00:44:36Z,56,EpicRider6729,2145550
2026-04-22T00:44:36Z,57,mybananafarm1,2092065
2026-04-22T00:44:36Z,58,Warmogs,1744525
2026-04-22T00:44:36Z,59,sebastjan35,1139485
2026-04-22T00:44:36Z,60,corrosion_alt2,843175
2026-04-22T00:44:36Z,61,joshuacd2006,86806
2026-04-22T00:44:36Z,62,olikim,54543
2026-04-22T00:44:36Z,63,SupaAnTz,1174
2026-04-22T00:44:36Z,64,ThisMiyo,0
2026-04-22T00:44:36Z,65,Darwinaknox,0
2026-04-22T00:44:36Z,66,Cinnamowopal,0
2026-04-22T00:44:36Z,67,Darwinaknox2,0
2026-04-22T00:44:36Z,68,Ewan_314,0
2026-04-22T00:44:36Z,69,LawnMp3,0
2026-04-22T00:44:36Z,70,McPay2WinFace,0
2026-04-22T00:44:36Z,71,MemeePlays,0
2026-04-22T00:44:36Z,72,Ronin_1150,0
2026-04-22T00:44:36Z,73,SloLol4,0
2026-04-22T00:44:36Z,74,TheMostMiyo,0
2026-04-22T00:39:35Z,1,Bol1is,47283907
2026-04-22T00:39:35Z,2,Yume_Sakurax3,41237201
2026-04-22T00:39:35Z,3,johnr622,37614094
2026-04-22T00:39:35Z,4,Sprintbooter,36004818
2026-04-22T00:39:35Z,5,testbeeswS,33510446
2026-04-22T00:39:35Z,6,Mr_Suter,32356206
2026-04-22T00:39:35Z,7,jupiter0477,31871108
2026-04-22T00:39:35Z,8,dragonballx1412,29448128
2026-04-22T00:39:35Z,9,WhereIsPerry0,28115884
2026-04-22T00:39:35Z,10,TealPlatypus747,28079902
2026-04-22T00:39:35Z,11,ArcticGalaxy14,27956530
2026-04-22T00:39:35Z,12,PossiblyLlama,27359906
2026-04-22T00:39:35Z,13,DiscoGuy86,26753726
2026-04-22T00:39:35Z,14,Doobydoobydoo_bah,26218073
2026-04-22T00:39:35Z,15,Ilikecheesepuffs26,25958057
2026-04-22T00:39:35Z,16,Odierulz01,25348485
2026-04-22T00:39:35Z,17,WhereIsPerry20,24764574
2026-04-22T00:39:35Z,18,PartyCorgi_70,24672294
2026-04-22T00:39:35Z,19,Panthers_1996,24433798
2026-04-22T00:39:35Z,20,TealPlatypus777,24404259
2026-04-22T00:39:35Z,21,AgentP_10928,24134754
2026-04-22T00:39:35Z,22,Agentp_3928,24119564
2026-04-22T00:39:35Z,23,AgentP_1928,23934777
2026-04-22T00:39:35Z,24,ArcticGalaxy199,23859832
2026-04-22T00:39:35Z,25,ArcticGalaxy219,23686345
2026-04-22T00:39:35Z,26,ArcticGalaxy179,23684898
2026-04-22T00:39:35Z,27,ArcticGalaxy189,23631717
2026-04-22T00:39:35Z,28,ArcticGalaxy149,23335357
2026-04-22T00:39:35Z,29,MrChicken66666,23002361
2026-04-22T00:39:35Z,30,AgentP_2928,22210099
2026-04-22T00:39:35Z,31,ArcticGalaxy209,20085842
2026-04-22T00:39:35Z,32,AgentP_4928,19256053
2026-04-22T00:39:35Z,33,AgentP_8928,19241956
2026-04-22T00:39:35Z,34,TealPlatypus787,19131142
2026-04-22T00:39:35Z,35,TealPlatypus757,18667686
2026-04-22T00:39:35Z,36,TealPlatypus767,18520175
2026-04-22T00:39:35Z,37,Josep_xD2,18321776
2026-04-22T00:39:35Z,38,ArcticGalaxy159,17709042
2026-04-22T00:39:35Z,39,FORTINITEEEORLABUBAG,17678255
2026-04-22T00:39:35Z,40,xDonkyKxng,17047076
2026-04-22T00:39:35Z,41,EyeRockett,12016794
2026-04-22T00:39:35Z,42,Pay2Lose0,10723740
2026-04-22T00:39:35Z,43,Pay2Lose02,10250145
2026-04-22T00:39:35Z,44,Elsa1000_11,10062166
2026-04-22T00:39:35Z,45,EndOfAnEra007,9498172
2026-04-22T00:39:35Z,46,Malmortius,8877590
2026-04-22T00:39:35Z,47,gbotgamer11,8099740
2026-04-22T00:39:35Z,48,Bader2007hero,7788952
2026-04-22T00:39:35Z,49,mybanana367,6814088
2026-04-22T00:39:35Z,50,Panthers_1995,5440800
2026-04-22T00:39:35Z,51,viancia51911,5428684
2026-04-22T00:39:35Z,52,mybanana366,5072058
2026-04-22T00:39:35Z,53,WhereIsPerry10,4607050
2026-04-22T00:39:35Z,54,Drator477,2965870
2026-04-22T00:39:35Z,55,EpicRider6729,2145550
2026-04-22T00:39:35Z,56,mybananafarm2,2114513
2026-04-22T00:39:35Z,57,mybananafarm1,2064190
2026-04-22T00:39:35Z,58,Warmogs,1744525
2026-04-22T00:39:35Z,59,sebastjan35,1139485
2026-04-22T00:39:35Z,60,corrosion_alt2,843175
2026-04-22T00:39:35Z,61,joshuacd2006,86806
2026-04-22T00:39:35Z,62,olikim,54543
2026-04-22T00:39:35Z,63,SupaAnTz,1174
2026-04-22T00:39:35Z,64,ThisMiyo,0
2026-04-22T00:39:35Z,65,Darwinaknox,0
2026-04-22T00:39:35Z,66,Cinnamowopal,0
2026-04-22T00:39:35Z,67,Darwinaknox2,0
2026-04-22T00:39:35Z,68,Ewan_314,0
2026-04-22T00:39:35Z,69,LawnMp3,0
2026-04-22T00:39:35Z,70,McPay2WinFace,0
2026-04-22T00:39:35Z,71,MemeePlays,0
2026-04-22T00:39:35Z,72,Ronin_1150,0
2026-04-22T00:39:35Z,73,SloLol4,0
2026-04-22T00:39:35Z,74,TheMostMiyo,0
2026-04-22T00:34:36Z,1,Bol1is,47216407
2026-04-22T00:34:36Z,2,Yume_Sakurax3,41156476
2026-04-22T00:34:36Z,3,johnr622,37546494
2026-04-22T00:34:36Z,4,Sprintbooter,35969293
2026-04-22T00:34:36Z,5,testbeeswS,33510446
2026-04-22T00:34:36Z,6,Mr_Suter,32333631
2026-04-22T00:34:36Z,7,jupiter0477,31826658
2026-04-22T00:34:36Z,8,dragonballx1412,29418828
2026-04-22T00:34:36Z,9,WhereIsPerry0,28070684
2026-04-22T00:34:36Z,10,TealPlatypus747,28023477
2026-04-22T00:34:36Z,11,ArcticGalaxy14,27905480
2026-04-22T00:34:36Z,12,PossiblyLlama,27290181
2026-04-22T00:34:36Z,13,DiscoGuy86,26698751
2026-04-22T00:34:36Z,14,Doobydoobydoo_bah,26168848
2026-04-22T00:34:36Z,15,Ilikecheesepuffs26,25910257
2026-04-22T00:34:36Z,16,Odierulz01,25292160
2026-04-22T00:34:36Z,17,WhereIsPerry20,24706524
2026-04-22T00:34:36Z,18,PartyCorgi_70,24632994
2026-04-22T00:34:36Z,19,Panthers_1996,24382998
2026-04-22T00:34:36Z,20,TealPlatypus777,24348584
2026-04-22T00:34:36Z,21,Agentp_3928,24078964
2026-04-22T00:34:36Z,22,AgentP_10928,24075279
2026-04-22T00:34:36Z,23,AgentP_1928,23879077
2026-04-22T00:34:36Z,24,ArcticGalaxy199,23813582
2026-04-22T00:34:36Z,25,ArcticGalaxy219,23648195
2026-04-22T00:34:36Z,26,ArcticGalaxy179,23639448
2026-04-22T00:34:36Z,27,ArcticGalaxy189,23593517
2026-04-22T00:34:36Z,28,ArcticGalaxy149,23283207
2026-04-22T00:34:36Z,29,MrChicken66666,22944336
2026-04-22T00:34:36Z,30,AgentP_2928,22149824
2026-04-22T00:34:36Z,31,ArcticGalaxy209,20029217
2026-04-22T00:34:36Z,32,AgentP_4928,19222178
2026-04-22T00:34:36Z,33,AgentP_8928,19187256
2026-04-22T00:34:36Z,34,TealPlatypus787,19099692
2026-04-22T00:34:36Z,35,TealPlatypus757,18632061
2026-04-22T00:34:36Z,36,TealPlatypus767,18482400
2026-04-22T00:34:36Z,37,Josep_xD2,18289776
2026-04-22T00:34:36Z,38,ArcticGalaxy159,17677692
2026-04-22T00:34:36Z,39,FORTINITEEEORLABUBAG,17613555
2026-04-22T00:34:36Z,40,xDonkyKxng,17012526
2026-04-22T00:34:36Z,41,EyeRockett,11952994
2026-04-22T00:34:36Z,42,Pay2Lose0,10682665
2026-04-22T00:34:36Z,43,Pay2Lose02,10208495
2026-04-22T00:34:36Z,44,Elsa1000_11,10012616
2026-04-22T00:34:36Z,45,EndOfAnEra007,9463247
2026-04-22T00:34:36Z,46,Malmortius,8860015
2026-04-22T00:34:36Z,47,gbotgamer11,8050590
2026-04-22T00:34:36Z,48,Bader2007hero,7764502
2026-04-22T00:34:36Z,49,mybanana367,6814088
2026-04-22T00:34:36Z,50,viancia51911,5428684
2026-04-22T00:34:36Z,51,Panthers_1995,5388650
2026-04-22T00:34:36Z,52,mybanana366,5072058
2026-04-22T00:34:36Z,53,WhereIsPerry10,4558375
2026-04-22T00:34:36Z,54,Drator477,2935120
2026-04-22T00:34:36Z,55,EpicRider6729,2145550
2026-04-22T00:34:36Z,56,mybananafarm2,2082513
2026-04-22T00:34:36Z,57,mybananafarm1,2028640
2026-04-22T00:34:36Z,58,Warmogs,1744525
2026-04-22T00:34:36Z,59,sebastjan35,1139485
2026-04-22T00:34:36Z,60,corrosion_alt2,843175
2026-04-22T00:34:36Z,61,joshuacd2006,86806
2026-04-22T00:34:36Z,62,olikim,54543
2026-04-22T00:34:36Z,63,SupaAnTz,1174
2026-04-22T00:34:36Z,64,ThisMiyo,0
2026-04-22T00:34:36Z,65,Darwinaknox,0
2026-04-22T00:34:36Z,66,Cinnamowopal,0
2026-04-22T00:34:36Z,67,Darwinaknox2,0
2026-04-22T00:34:36Z,68,Ewan_314,0
2026-04-22T00:34:36Z,69,LawnMp3,0
2026-04-22T00:34:36Z,70,McPay2WinFace,0
2026-04-22T00:34:36Z,71,MemeePlays,0
2026-04-22T00:34:36Z,72,Ronin_1150,0
2026-04-22T00:34:36Z,73,SloLol4,0
2026-04-22T00:34:36Z,74,TheMostMiyo,0
2026-04-22T00:29:36Z,1,Bol1is,47143757
2026-04-22T00:29:36Z,2,Yume_Sakurax3,41096801
2026-04-22T00:29:36Z,3,johnr622,37489644
2026-04-22T00:29:36Z,4,Sprintbooter,35933743
2026-04-22T00:29:36Z,5,testbeeswS,33510446
2026-04-22T00:29:36Z,6,Mr_Suter,32298006
2026-04-22T00:29:36Z,7,jupiter0477,31790183
2026-04-22T00:29:36Z,8,dragonballx1412,29382928
2026-04-22T00:29:36Z,9,WhereIsPerry0,27999134
2026-04-22T00:29:36Z,10,TealPlatypus747,27968452
2026-04-22T00:29:36Z,11,ArcticGalaxy14,27850480
2026-04-22T00:29:36Z,12,PossiblyLlama,27221681
2026-04-22T00:29:36Z,13,DiscoGuy86,26651126
2026-04-22T00:29:36Z,14,Doobydoobydoo_bah,26118148
2026-04-22T00:29:36Z,15,Ilikecheesepuffs26,25869832
2026-04-22T00:29:36Z,16,Odierulz01,25241835
2026-04-22T00:29:36Z,17,WhereIsPerry20,24662099
2026-04-22T00:29:36Z,18,PartyCorgi_70,24582319
2026-04-22T00:29:36Z,19,Panthers_1996,24333473
2026-04-22T00:29:36Z,20,TealPlatypus777,24306184
2026-04-22T00:29:36Z,21,Agentp_3928,24031514
2026-04-22T00:29:36Z,22,AgentP_10928,24023579
2026-04-22T00:29:36Z,23,AgentP_1928,23830227
2026-04-22T00:29:36Z,24,ArcticGalaxy199,23754207
2026-04-22T00:29:36Z,25,ArcticGalaxy219,23603170
2026-04-22T00:29:36Z,26,ArcticGalaxy179,23590548
2026-04-22T00:29:36Z,27,ArcticGalaxy189,23545467
2026-04-22T00:29:36Z,28,ArcticGalaxy149,23229332
2026-04-22T00:29:36Z,29,MrChicken66666,22881111
2026-04-22T00:29:36Z,30,AgentP_2928,22095599
2026-04-22T00:29:36Z,31,ArcticGalaxy209,19995967
2026-04-22T00:29:36Z,32,AgentP_4928,19182578
2026-04-22T00:29:36Z,33,AgentP_8928,19149731
2026-04-22T00:29:36Z,34,TealPlatypus787,19063317
2026-04-22T00:29:36Z,35,TealPlatypus757,18583436
2026-04-22T00:29:36Z,36,TealPlatypus767,18450025
2026-04-22T00:29:36Z,37,Josep_xD2,18260701
2026-04-22T00:29:36Z,38,ArcticGalaxy159,17641992
2026-04-22T00:29:36Z,39,FORTINITEEEORLABUBAG,17570405
2026-04-22T00:29:36Z,40,xDonkyKxng,16979051
2026-04-22T00:29:36Z,41,EyeRockett,11884494
2026-04-22T00:29:36Z,42,Pay2Lose0,10647640
2026-04-22T00:29:36Z,43,Pay2Lose02,10171820
2026-04-22T00:29:36Z,44,Elsa1000_11,9954741
2026-04-22T00:29:36Z,45,EndOfAnEra007,9432247
2026-04-22T00:29:36Z,46,Malmortius,8840390
2026-04-22T00:29:36Z,47,gbotgamer11,8018115
2026-04-22T00:29:36Z,48,Bader2007hero,7723027
2026-04-22T00:29:36Z,49,mybanana367,6814088
2026-04-22T00:29:36Z,50,viancia51911,5428684
2026-04-22T00:29:36Z,51,Panthers_1995,5341675
2026-04-22T00:29:36Z,52,mybanana366,5072058
2026-04-22T00:29:36Z,53,WhereIsPerry10,4501500
2026-04-22T00:29:36Z,54,Drator477,2897295
2026-04-22T00:29:36Z,55,EpicRider6729,2145550
2026-04-22T00:29:36Z,56,mybananafarm2,2054263
2026-04-22T00:29:36Z,57,mybananafarm1,2001040
2026-04-22T00:29:36Z,58,Warmogs,1744525
2026-04-22T00:29:36Z,59,sebastjan35,1139485
2026-04-22T00:29:36Z,60,corrosion_alt2,843175
2026-04-22T00:29:36Z,61,joshuacd2006,86806
2026-04-22T00:29:36Z,62,olikim,54543
2026-04-22T00:29:36Z,63,SupaAnTz,1174
2026-04-22T00:29:36Z,64,ThisMiyo,0
2026-04-22T00:29:36Z,65,Darwinaknox,0
2026-04-22T00:29:36Z,66,Cinnamowopal,0
2026-04-22T00:29:36Z,67,Darwinaknox2,0
2026-04-22T00:29:36Z,68,Ewan_314,0
2026-04-22T00:29:36Z,69,LawnMp3,0
2026-04-22T00:29:36Z,70,McPay2WinFace,0
2026-04-22T00:29:36Z,71,MemeePlays,0
2026-04-22T00:29:36Z,72,Ronin_1150,0
2026-04-22T00:29:36Z,73,SloLol4,0
2026-04-22T00:29:36Z,74,TheMostMiyo,0
2026-04-22T00:24:36Z,1,Bol1is,47086557
2026-04-22T00:24:36Z,2,Yume_Sakurax3,41042126
2026-04-22T00:24:36Z,3,johnr622,37426244
2026-04-22T00:24:36Z,4,Sprintbooter,35899993
2026-04-22T00:24:36Z,5,testbeeswS,33510446
2026-04-22T00:24:36Z,6,Mr_Suter,32263556
2026-04-22T00:24:36Z,7,jupiter0477,31741808
2026-04-22T00:24:36Z,8,dragonballx1412,29345428
2026-04-22T00:24:36Z,9,WhereIsPerry0,27944659
2026-04-22T00:24:36Z,10,TealPlatypus747,27923127
2026-04-22T00:24:36Z,11,ArcticGalaxy14,27795330
2026-04-22T00:24:36Z,12,PossiblyLlama,27129831
2026-04-22T00:24:36Z,13,DiscoGuy86,26605501
2026-04-22T00:24:36Z,14,Doobydoobydoo_bah,26068723
2026-04-22T00:24:36Z,15,Ilikecheesepuffs26,25809732
2026-04-22T00:24:36Z,16,Odierulz01,25183460
2026-04-22T00:24:36Z,17,WhereIsPerry20,24607799
2026-04-22T00:24:36Z,18,PartyCorgi_70,24524819
2026-04-22T00:24:36Z,19,Panthers_1996,24291773
2026-04-22T00:24:36Z,20,TealPlatypus777,24248209
2026-04-22T00:24:36Z,21,Agentp_3928,23990464
2026-04-22T00:24:36Z,22,AgentP_10928,23967954
2026-04-22T00:24:36Z,23,AgentP_1928,23793502
2026-04-22T00:24:36Z,24,ArcticGalaxy199,23705532
2026-04-22T00:24:36Z,25,ArcticGalaxy219,23553095
2026-04-22T00:24:36Z,26,ArcticGalaxy179,23550898
2026-04-22T00:24:36Z,27,ArcticGalaxy189,23498067
2026-04-22T00:24:36Z,28,ArcticGalaxy149,23183307
2026-04-22T00:24:36Z,29,MrChicken66666,22824811
2026-04-22T00:24:36Z,30,AgentP_2928,22031349
2026-04-22T00:24:36Z,31,ArcticGalaxy209,19946317
2026-04-22T00:24:36Z,32,AgentP_4928,19123653
2026-04-22T00:24:36Z,33,AgentP_8928,19092706
2026-04-22T00:24:36Z,34,TealPlatypus787,19038292
2026-04-22T00:24:36Z,35,TealPlatypus757,18549436
2026-04-22T00:24:36Z,36,TealPlatypus767,18411550
2026-04-22T00:24:36Z,37,Josep_xD2,18237601
2026-04-22T00:24:36Z,38,ArcticGalaxy159,17598217
2026-04-22T00:24:36Z,39,FORTINITEEEORLABUBAG,17502380
2026-04-22T00:24:36Z,40,xDonkyKxng,16951151
2026-04-22T00:24:36Z,41,EyeRockett,11803469
2026-04-22T00:24:36Z,42,Pay2Lose0,10621565
2026-04-22T00:24:36Z,43,Pay2Lose02,10141770
2026-04-22T00:24:36Z,44,Elsa1000_11,9884166
2026-04-22T00:24:36Z,45,EndOfAnEra007,9403847
2026-04-22T00:24:36Z,46,Malmortius,8810665
2026-04-22T00:24:36Z,47,gbotgamer11,7973615
2026-04-22T00:24:36Z,48,Bader2007hero,7693127
2026-04-22T00:24:36Z,49,mybanana367,6814088
2026-04-22T00:24:36Z,50,viancia51911,5428684
2026-04-22T00:24:36Z,51,Panthers_1995,5279475
2026-04-22T00:24:36Z,52,mybanana366,5072058
2026-04-22T00:24:36Z,53,WhereIsPerry10,4453625
2026-04-22T00:24:36Z,54,Drator477,2862870
2026-04-22T00:24:36Z,55,EpicRider6729,2145550
2026-04-22T00:24:36Z,56,mybananafarm2,2024663
2026-04-22T00:24:36Z,57,mybananafarm1,1972790
2026-04-22T00:24:36Z,58,Warmogs,1744525
2026-04-22T00:24:36Z,59,sebastjan35,1139485
2026-04-22T00:24:36Z,60,corrosion_alt2,843175
2026-04-22T00:24:36Z,61,joshuacd2006,86806
2026-04-22T00:24:36Z,62,olikim,54543
2026-04-22T00:24:36Z,63,SupaAnTz,1174
2026-04-22T00:24:36Z,64,ThisMiyo,0
2026-04-22T00:24:36Z,65,Darwinaknox,0
2026-04-22T00:24:36Z,66,Cinnamowopal,0
2026-04-22T00:24:36Z,67,Darwinaknox2,0
2026-04-22T00:24:36Z,68,Ewan_314,0
2026-04-22T00:24:36Z,69,LawnMp3,0
2026-04-22T00:24:36Z,70,McPay2WinFace,0
2026-04-22T00:24:36Z,71,MemeePlays,0
2026-04-22T00:24:36Z,72,Ronin_1150,0
2026-04-22T00:24:36Z,73,SloLol4,0
2026-04-22T00:24:36Z,74,TheMostMiyo,0
2026-04-22T00:19:36Z,1,Bol1is,47023457
2026-04-22T00:19:36Z,2,Yume_Sakurax3,40956451
2026-04-22T00:19:36Z,3,johnr622,37370544
2026-04-22T00:19:36Z,4,Sprintbooter,35853018
2026-04-22T00:19:36Z,5,testbeeswS,33510446
2026-04-22T00:19:36Z,6,Mr_Suter,32229131
2026-04-22T00:19:36Z,7,jupiter0477,31698933
2026-04-22T00:19:36Z,8,dragonballx1412,29307503
2026-04-22T00:19:36Z,9,WhereIsPerry0,27901234
2026-04-22T00:19:36Z,10,TealPlatypus747,27858627
2026-04-22T00:19:36Z,11,ArcticGalaxy14,27744880
2026-04-22T00:19:36Z,12,PossiblyLlama,27036581
2026-04-22T00:19:36Z,13,DiscoGuy86,26546151
2026-04-22T00:19:36Z,14,Doobydoobydoo_bah,26003998
2026-04-22T00:19:36Z,15,Ilikecheesepuffs26,25759932
2026-04-22T00:19:36Z,16,Odierulz01,25134035
2026-04-22T00:19:36Z,17,WhereIsPerry20,24566399
2026-04-22T00:19:36Z,18,PartyCorgi_70,24478569
2026-04-22T00:19:36Z,19,Panthers_1996,24231473
2026-04-22T00:19:36Z,20,TealPlatypus777,24200134
2026-04-22T00:19:36Z,21,Agentp_3928,23931314
2026-04-22T00:19:36Z,22,AgentP_10928,23921854
2026-04-22T00:19:36Z,23,AgentP_1928,23739302
2026-04-22T00:19:36Z,24,ArcticGalaxy199,23645307
2026-04-22T00:19:36Z,25,ArcticGalaxy219,23500345
2026-04-22T00:19:36Z,26,ArcticGalaxy179,23497448
2026-04-22T00:19:36Z,27,ArcticGalaxy189,23445092
2026-04-22T00:19:36Z,28,ArcticGalaxy149,23116207
2026-04-22T00:19:36Z,29,MrChicken66666,22738861
2026-04-22T00:19:36Z,30,AgentP_2928,21984099
2026-04-22T00:19:36Z,31,ArcticGalaxy209,19897367
2026-04-22T00:19:36Z,32,AgentP_4928,19092228
2026-04-22T00:19:36Z,33,AgentP_8928,19045531
2026-04-22T00:19:36Z,34,TealPlatypus787,19004292
2026-04-22T00:19:36Z,35,TealPlatypus757,18492711
2026-04-22T00:19:36Z,36,TealPlatypus767,18361575
2026-04-22T00:19:36Z,37,Josep_xD2,18205126
2026-04-22T00:19:36Z,38,ArcticGalaxy159,17567342
2026-04-22T00:19:36Z,39,FORTINITEEEORLABUBAG,17438380
2026-04-22T00:19:36Z,40,xDonkyKxng,16909776
2026-04-22T00:19:36Z,41,EyeRockett,11738544
2026-04-22T00:19:36Z,42,Pay2Lose0,10581815
2026-04-22T00:19:36Z,43,Pay2Lose02,10094095
2026-04-22T00:19:36Z,44,Elsa1000_11,9824316
2026-04-22T00:19:36Z,45,EndOfAnEra007,9355672
2026-04-22T00:19:36Z,46,Malmortius,8787190
2026-04-22T00:19:36Z,47,gbotgamer11,7918465
2026-04-22T00:19:36Z,48,Bader2007hero,7657827
2026-04-22T00:19:36Z,49,mybanana367,6814088
2026-04-22T00:19:36Z,50,viancia51911,5428684
2026-04-22T00:19:36Z,51,Panthers_1995,5219050
2026-04-22T00:19:36Z,52,mybanana366,5072058
2026-04-22T00:19:36Z,53,WhereIsPerry10,4400625
2026-04-22T00:19:36Z,54,Drator477,2824370
2026-04-22T00:19:36Z,55,EpicRider6729,2145550
2026-04-22T00:19:36Z,56,mybananafarm2,1996738
2026-04-22T00:19:36Z,57,mybananafarm1,1944315
2026-04-22T00:19:36Z,58,Warmogs,1744525
2026-04-22T00:19:36Z,59,sebastjan35,1139485
2026-04-22T00:19:36Z,60,corrosion_alt2,843175
2026-04-22T00:19:36Z,61,joshuacd2006,86806
2026-04-22T00:19:36Z,62,olikim,54543
2026-04-22T00:19:36Z,63,SupaAnTz,1174
2026-04-22T00:19:36Z,64,ThisMiyo,0
2026-04-22T00:19:36Z,65,Darwinaknox,0
2026-04-22T00:19:36Z,66,Cinnamowopal,0
2026-04-22T00:19:36Z,67,Darwinaknox2,0
2026-04-22T00:19:36Z,68,Ewan_314,0
2026-04-22T00:19:36Z,69,LawnMp3,0
2026-04-22T00:19:36Z,70,McPay2WinFace,0
2026-04-22T00:19:36Z,71,MemeePlays,0
2026-04-22T00:19:36Z,72,Ronin_1150,0
2026-04-22T00:19:36Z,73,SloLol4,0
2026-04-22T00:19:36Z,74,TheMostMiyo,0
2026-04-22T00:14:35Z,1,Bol1is,46946957
2026-04-22T00:14:35Z,2,Yume_Sakurax3,40913901
2026-04-22T00:14:35Z,3,johnr622,37322769
2026-04-22T00:14:35Z,4,Sprintbooter,35823068
2026-04-22T00:14:35Z,5,testbeeswS,33510446
2026-04-22T00:14:35Z,6,Mr_Suter,32207156
2026-04-22T00:14:35Z,7,jupiter0477,31654233
2026-04-22T00:14:35Z,8,dragonballx1412,29273653
2026-04-22T00:14:35Z,9,WhereIsPerry0,27857509
2026-04-22T00:14:35Z,10,TealPlatypus747,27818302
2026-04-22T00:14:35Z,11,ArcticGalaxy14,27706630
2026-04-22T00:14:35Z,12,PossiblyLlama,26959856
2026-04-22T00:14:35Z,13,DiscoGuy86,26511451
2026-04-22T00:14:35Z,14,Doobydoobydoo_bah,25972298
2026-04-22T00:14:35Z,15,Ilikecheesepuffs26,25712832
2026-04-22T00:14:35Z,16,Odierulz01,25102835
2026-04-22T00:14:35Z,17,WhereIsPerry20,24531399
2026-04-22T00:14:35Z,18,PartyCorgi_70,24445269
2026-04-22T00:14:35Z,19,Panthers_1996,24189073
2026-04-22T00:14:35Z,20,TealPlatypus777,24157759
2026-04-22T00:14:35Z,21,Agentp_3928,23899464
2026-04-22T00:14:35Z,22,AgentP_10928,23879929
2026-04-22T00:14:35Z,23,AgentP_1928,23707352
2026-04-22T00:14:35Z,24,ArcticGalaxy199,23606307
2026-04-22T00:14:35Z,25,ArcticGalaxy179,23469348
2026-04-22T00:14:35Z,26,ArcticGalaxy219,23456995
2026-04-22T00:14:35Z,27,ArcticGalaxy189,23417117
2026-04-22T00:14:35Z,28,ArcticGalaxy149,23067757
2026-04-22T00:14:35Z,29,MrChicken66666,22666561
2026-04-22T00:14:35Z,30,AgentP_2928,21954699
2026-04-22T00:14:35Z,31,ArcticGalaxy209,19874492
2026-04-22T00:14:35Z,32,AgentP_4928,19069803
2026-04-22T00:14:35Z,33,AgentP_8928,19007881
2026-04-22T00:14:35Z,34,TealPlatypus787,18978567
2026-04-22T00:14:35Z,35,TealPlatypus757,18465686
